 0.00000000000000E+0000  4.07204408564367E-0001  4.05472088096803E-0001  1.16720558970879E-0001  0.00000000000000E+0000  8.48837029106464E-0002  6.39709861722019E-0003  4.20948584177748E-0008  2.45113173838848E-0002  2.45800539545250E-0004  1.74445888047332E-0001 
 3.00000000000000E-0002  4.53223130559293E-0001  4.51854962331670E-0001  1.87121991906081E-0001  0.00000000000000E+0000  6.70402431535470E-0002  1.02555869011261E-0002  2.05044824395199E-0007  3.92956183002769E-0002  2.20871983398392E-0004  1.49288613270040E-0001 
 6.00000000000000E-0002  4.24279670154192E-0001  4.22881729132507E-0001  1.79236368036563E-0001  0.00000000000000E+0000  6.84991100625813E-0002  9.82339985544729E-0003  1.34557728704342E-0006  3.76396372876783E-0002  2.03352402282529E-0004  1.28876456932352E-0001 
 9.00000000000000E-0002  4.08104188560946E-0001  4.06683829263498E-0001  1.73623056095397E-0001  0.00000000000000E+0000  6.95976055749093E-0002  9.51575131115084E-0003  4.44027386967164E-0006  3.64608417800334E-0002  1.95826266950109E-0004  1.18706667258634E-0001 
 1.20000000000000E-0001  3.97002311756618E-0001  3.95564108302061E-0001  1.69341412512702E-0001  0.00000000000000E+0000  7.04719692732801E-0002  9.28108745686682E-0003  1.04624532141702E-0005  3.55616966276674E-0002  1.91724833105677E-0004  1.12143958599781E-0001 
 1.50000000000000E-0001  3.88594451156584E-0001  3.87141318965929E-0001  1.65879831623330E-0001  0.00000000000000E+0000  7.12034773421164E-0002  9.09136874307690E-0003  2.03784226201959E-0005  3.48347646408993E-0002  1.89462479299206E-0004  1.07375167905242E-0001 
 1.80000000000000E-0001  3.81840008986011E-0001  3.80373935955665E-0001  1.62964355670869E-0001  0.00000000000000E+0000  7.18375784869440E-0002  8.93158037889779E-0003  3.51422723559150E-0005  3.42225146908824E-0002  1.88479824262033E-0004  1.03660357661799E-0001 
 2.10000000000000E-0001  3.76194477677590E-0001  3.74716890087493E-0001  1.60434351527130E-0001  0.00000000000000E+0000  7.24017919147580E-0002  8.79291855143423E-0003  5.56892742633907E-0005  3.36912138206974E-0002  1.88551227284034E-0004  1.00629961362023E-0001 
 2.40000000000000E-0001  3.71339100545791E-0001  3.69851060523976E-0001  1.58188391111736E-0001  0.00000000000000E+0000  7.29139610689214E-0002  8.66982429628050E-0003  8.29279831913528E-0005  3.32195621334647E-0002  1.89586661855115E-0004  9.80748472903415E-0002 
 2.70000000000000E-0001  3.67486612780796E-0001  3.65988933445686E-0001  1.56158690341859E-0001  0.00000000000000E+0000  7.33862874204269E-0002  8.55858257414657E-0003  1.17731183778223E-0004  3.27933249717903E-0002  1.91557846574223E-0004  9.62804384422214E-0002 
 3.00000000000000E-0001  3.64273876500522E-0001  3.62767193485493E-0001  1.54297911607381E-0001  0.00000000000000E+0000  7.38274677364198E-0002  8.45659895468628E-0003  1.60925874233789E-0004  3.24025614375501E-0002  1.94465315170854E-0004  9.49339455750805E-0002 
 3.30000000000000E-0001  3.61398723120964E-0001  3.59883541317496E-0001  1.52571824893508E-0001  0.00000000000000E+0000  7.42439083699313E-0002  8.36199739496210E-0003  2.13282530416004E-0004  3.20400832276366E-0002  1.98321601054287E-0004  9.37693051034565E-0002 
 3.60000000000000E-0001  3.58795900016714E-0001  3.57272625404816E-0001  1.50954973121027E-0001  0.00000000000000E+0000  7.46404559830054E-0002  8.27338266993694E-0003  2.75503944418735E-0004  3.17005443554156E-0002  2.03141681610543E-0004  9.27478982613002E-0002 
 3.90000000000000E-0001  3.56416878840543E-0001  3.54885840909802E-0001  1.49427982300397E-0001  0.00000000000000E+0000  7.50208586063377E-0002  8.18969295020558E-0003  3.48213978302016E-0004  3.13798762830833E-0002  2.08937109578306E-0004  9.18413176126397E-0002 
 4.20000000000000E-0001  3.54224713322450E-0001  3.52686181317216E-0001  1.47975822522432E-0001  0.00000000000000E+0000  7.53880682564836E-0002  8.11010449218666E-0003  4.31946611419999E-0004  3.10749227297108E-0002  2.15712261189048E-0004  9.10281364490275E-0002 
 4.50000000000000E-0001  3.52190701861618E-0001  3.50644896835607E-0001  1.46586644218538E-0001  0.00000000000000E+0000  7.57444462745367E-0002  8.03396785708767E-0003  5.27135684929338E-0004  3.07831952858929E-0002  2.23461967172683E-0004  9.02918505734604E-0002 
 4.80000000000000E-0001  3.50292156673482E-0001  3.48739260619110E-0001  1.45250976164980E-0001  0.00000000000000E+0000  7.60919066642465E-0002  7.96076395595994E-0003  6.34105755744119E-0004  3.05027049946458E-0002  2.32179997092107E-0004  8.96195191408134E-0002 
 5.10000000000000E-0001  3.48511247139482E-0001  3.46951410024685E-0001  1.43961158615001E-0001  0.00000000000000E+0000  7.64320186250285E-0002  7.89007298139481E-0003  7.53064461459781E-0004  3.02318433091502E-0002  2.42249793162483E-0004  8.90008393542849E-0002 
 5.40000000000000E-0001  3.46832633550900E-0001  3.45265978826991E-0001  1.42710933704632E-0001  0.00000000000000E+0000  7.67660814715529E-0002  7.82155195891298E-0003  8.84096765780991E-0004  2.99692960779727E-0002  2.53173786039879E-0004  8.84274997860087E-0002 
 5.70000000000000E-0001  3.45244009748220E-0001  3.43670638719516E-0001  1.41495143726181E-0001  0.00000000000000E+0000  7.70951804064832E-0002  7.75491821025246E-0003  1.02716140044487E-0003  2.97139801824980E-0002  2.64907830956198E-0004  8.78927179914047E-0002 
