State,Time_ms,Time (ms),Voltage,Pt_stat_press,Pt_dyna_press,Pt_alt,Pt_speed,Pt_temp,Upust_state,MValve_state,Tank_press,Press,Altitude,Alt (filtered),Speed,Speed (excel),Acceleration,Acceleration (excel),sepb1,sepb2
6,4759287,55914,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,738.18,2125,,"-17,44",,"-14,58",,2,147
6,4759789,56416,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,738.9,2117,,"-14,47",,"5,38",,2,147
6,4760297,56924,12.3,730.09,731.87,2843.2,2.05,23.25,2,0,0,739.61,2109,2106,"-18,48",-19346,"-9,26",-49,2,147
6,4760798,57425,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,741.01,2094,,"-28,68",,"-19,51",,2,147
6,4761300,57927,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,741.4,2090,,"-8,11",,"41,72",,2,147
6,4761801,58428,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,742.47,2078,,"-23,48",,"-30,08",,2,147
6,4762302,58929,12.38,730.09,731.87,2843.2,2.05,23.25,2,0,0,743.39,2068,,"-20,28",,"6,49",,2,147
6,4762803,"59,43",12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,743.89,2063,,"-9,8",,"20,55",,2,147
6,4763304,59931,12.44,730.09,731.87,2843.2,2.05,23.25,2,0,0,745.78,2043,,"-41,58",,"-66,06",,2,147
6,4763806,60433,12.45,730.09,731.87,2843.2,2.05,23.25,2,0,0,746.13,2039,,"-7,68",,"65,07",,2,147
6,4764307,60934,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,747.31,2026,,"-26,37",,"-37,91",,2,147
6,4764808,61435,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,748.08,2018,"2019,666667","-15,72",-19138,"20,93",46,2,147
6,4765309,61936,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,747.95,2019,,"2,03",,"35,99",,2,147
6,4765810,62437,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,749.62,2001,,"-34,95",,"-71,81",,2,147
6,4766312,62939,12.39,730.09,731.87,2843.2,2.05,23.25,2,0,0,750.34,1993,,"-16,63",,"38,09",,2,147
6,4766814,63441,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,752.05,1975,,"-34,82",,"-35,17",,2,147
6,4767315,63942,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,752.29,1973,,"-4,06",,"62,39",,2,147
6,4767817,64444,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,752.59,1969,,"-8,11",,"-8,23",,2,147
6,4768325,64952,12.24,730.09,731.87,2843.2,2.05,23.25,2,0,0,754.31,1951,,"-35,43",,"-53,78",,2,147
6,4768827,65454,12.49,730.09,731.87,2843.2,2.05,23.25,2,0,0,755.91,1934,,"-32,76",,"5,16",,2,147
6,4769328,65955,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,756.86,1924,1930,"-19,92",-19838,"25,57",-155,2,147
6,4769829,66456,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,756.79,1924,,0,,"41,41",,2,147
6,4770330,66957,12.3,730.09,731.87,2843.2,2.05,23.25,2,0,0,757.96,1912,,"-23,76",,"-47,05",,2,147
6,4770832,67459,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,759.46,1896,,"-30,71",,"-13,34",,2,147
6,4771334,67961,12.22,730.09,731.87,2843.2,2.05,23.25,2,0,0,760.34,1887,,"-18,71",,"24,95",,2,147
6,4771836,68463,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,761.05,1879,,"-15,41",,"6,35",,2,147
6,4772337,68964,12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,761.61,1873,,"-12,17",,"6,58",,2,147
6,4772839,69466,12.3,730.09,731.87,2843.2,2.05,23.25,2,0,0,762,1869,,"-8,11",,"8,23",,2,147
6,4773341,69968,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,765.22,1835,,"-65,51",,"-110,59",,2,147
6,4773842,70469,12.03,730.09,731.87,2843.2,2.05,23.25,2,0,0,765.6,1831,"1835,888889","-8,11",-20849,"116,42",-224,2,147
6,4774343,"70,97",12.19,730.09,731.87,2843.2,2.05,23.25,2,0,0,766.43,1822,,"-18,26",,"-20,57",,2,147
6,4774845,71472,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,767.33,1813,,"-17,24",,"1,94",,2,147
6,4775347,71974,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,767.28,1813,,0,,"35,84",,2,147
6,4775848,72475,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,769.72,1788,,"-48,17",,"-92,81",,2,147
6,4776356,72983,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,770.38,1781,,"-14,55",,"69,89",,2,147
6,4776857,73484,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,772.16,1762,,"-36,12",,"-41,01",,2,147
6,4777358,73985,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,771.62,1768,,"12,17",,"97,96",,2,147
6,4777860,74487,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,772.83,1755,,"-26,32",,"-77,91",,2,147
6,4778362,74989,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,774.69,1735,1739,"-38,54",-21436,"-23,54",-130,2,147
6,4778863,"75,49",12.43,730.09,731.87,2843.2,2.05,23.25,2,0,0,775.12,1731,,"-8,11",,"61,71",,2,147
6,4779364,75991,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,777.1,1710,,"-42,6",,"-69,94",,2,147
6,4779866,76493,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,777.5,1706,,"-7,69",,"67,12",,2,147
6,4780368,76995,12.06,730.09,731.87,2843.2,2.05,23.25,2,0,0,777.79,1703,,"-6,24",,"3,03",,2,147
6,4780870,77497,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,779.6,1684,,"-37,62",,"-62,15",,2,147
6,4781372,77999,12.18,730.09,731.87,2843.2,2.05,23.25,2,0,0,780.42,1676,,"-15,47",,"42,84",,2,147
6,4781874,78501,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,780.96,1670,,"-12,17",,"6,7",,2,147
6,4782376,79003,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,781.73,1662,,"-16,23",,"-8,23",,2,147
6,4782878,79505,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,783.23,1646,"1648,111111","-30,42",-20126,"-26,98",290,2,147
6,4783379,80006,12.17,730.09,731.87,2843.2,2.05,23.25,2,0,0,784.38,1634,,"-24,95",,"11,37",,2,147
6,4783881,80508,12.07,730.09,731.87,2843.2,2.05,23.25,2,0,0,784.04,1638,,"7,74",,"63,22",,2,147
6,4784382,81009,12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,785.81,1620,,"-36,51",,"-89,75",,2,147
6,4784884,81511,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,787.42,1603,,"-34,48",,"4,11",,2,147
6,4785385,82012,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,788.06,1596,,"-13,51",,"40,48",,2,147
6,4785886,82513,12.23,730.09,731.87,2843.2,2.05,23.25,2,0,0,789.65,1580,,"-33,2",,"-40,83",,2,147
6,4786387,83014,12.19,730.09,731.87,2843.2,2.05,23.25,2,0,0,790.18,1575,,"-9,9",,"46,13",,2,147
6,4786888,83515,12.3,730.09,731.87,2843.2,2.05,23.25,2,0,0,791.64,1560,,"-29,01",,"-36,97",,2,147
6,4787389,84016,12.31,730.09,731.87,2843.2,2.05,23.25,2,0,0,793.4,1541,"1547,333333","-39,5",-22340,"-21,8",-491,2,147
6,4787891,84518,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,793.49,1541,,0,,"78,22",,2,147
6,4788392,85019,12.23,730.09,731.87,2843.2,2.05,23.25,2,0,0,795.51,1520,,"-40,54",,"-78,26",,2,147
6,4788893,"85,52",12.47,730.09,731.87,2843.2,2.05,23.25,2,0,0,796.74,1507,,"-27,03",,"28,09",,2,147
6,4789395,86022,12.44,730.09,731.87,2843.2,2.05,23.25,2,0,0,796.88,1506,,"-1,98",,"49,6",,2,147
6,4789896,86523,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,798.53,1489,,"-32,82",,"-59,53",,2,147
6,4790398,87025,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,799.89,1475,,"-29,11",,"7,72",,2,147
6,4790899,87526,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,799.94,1475,,0,,"57,64",,2,147
6,4791400,88027,12.34,730.09,731.87,2843.2,2.05,23.25,2,0,0,801.44,1459,,"-30,89",,"-59,63",,2,147
6,4791902,88529,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,802.53,1448,"1449,666667","-22,87",-21641,"16,67",155,2,147
6,4792404,89031,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,802.59,1448,,0,,"45,29",,2,147
6,4792906,89533,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,804.44,1429,,"-36,68",,"-70,81",,2,147
6,4793407,90034,12.36,730.09,731.87,2843.2,2.05,23.25,2,0,0,806.07,1412,,"-34,48",,"4,46",,2,147
6,4793909,90536,12.09,730.09,731.87,2843.2,2.05,23.25,2,0,0,806.11,1412,,0,,"69,94",,2,147
6,4794410,91037,12.18,730.09,731.87,2843.2,2.05,23.25,2,0,0,808.13,1391,,"-40,08",,"-76,48",,2,147
6,4794911,91538,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,808.9,1384,,"-14,55",,"53,06",,2,147
6,4795413,"92,04",12.2,730.09,731.87,2843.2,2.05,23.25,2,0,0,809.04,1382,,"-3,84",,"20,56",,2,147
6,4795915,92542,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,811.49,1358,,"-49,9",,"-95,75",,2,147
6,4796417,93044,12.35,730.09,731.87,2843.2,2.05,23.25,2,0,0,811.5,1357,"1352,444444","-1,93",-21533,"92,6",24,2,147
6,4796918,93545,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,813.43,1338,,"-38,54",,"-74,26",,2,147
6,4797420,94047,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,814.7,1325,,"-26,37",,"24,69",,2,147
6,4797922,94549,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,815.07,1322,,"-5,75",,"39,51",,2,147
6,4798423,"95,05",12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,815.72,1315,,"-14,55",,"-18,31",,2,147
6,4798925,95552,12.02,730.09,731.87,2843.2,2.05,23.25,2,0,0,817.69,1295,,"-38,46",,"-45,98",,2,147
6,4799426,96053,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,818.17,1290,,"-10,14",,"57,44",,2,147
6,4799927,96554,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,820.43,1268,,"-43,14",,"-64,7",,2,147
6,4800428,97055,12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,821.17,1260,,"-16,63",,"55,1",,2,147
6,4800930,97557,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,821.45,1258,"1256,666667","-3,84",-21223,"24,56",69,2,147
6,4801431,98058,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,821.97,1252,,"-12,17",,"-16,9",,2,147
6,4801932,98559,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,823.72,1235,,"-33,33",,"-41,5",,2,147
6,4802433,"99,06",12.38,730.09,731.87,2843.2,2.05,23.25,2,0,0,824.33,1229,,"-12,47",,"43,37",,2,147
6,4802935,99562,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,824.88,1223,,"-11,52",,"1,84",,2,147
6,4803436,100063,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,826.48,1208,,"-30,43",,"-38,36",,2,147
6,4803937,100564,12.14,730.09,731.87,2843.2,2.05,23.25,2,0,0,827.48,1198,,"-19,61",,"21,21",,2,147
6,4804439,101066,12.33,730.09,731.87,2843.2,2.05,23.25,2,0,0,827.78,1195,,"-6,24",,"27,8",,2,147
6,4804941,101568,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,829.83,1174,,"-39,92",,"-64,04",,2,147
6,4805442,102069,12.34,730.09,731.87,2843.2,2.05,23.25,2,0,0,830.34,1169,"1170,666667","-10,4",-19060,"61,39",479,2,147
6,4805944,102571,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,831.54,1157,,"-23,17",,"-24,65",,2,147
6,4806445,103072,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,831.85,1154,,"-6,09",,"34,65",,2,147
6,4806947,103574,12.24,730.09,731.87,2843.2,2.05,23.25,2,0,0,832.48,1148,,"-12,17",,"-12,34",,2,147
6,4807449,104076,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,834.07,1133,,"-28,9",,"-32,24",,2,147
6,4807950,104577,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,835.68,1117,,"-32,45",,"-7,21",,2,147
6,4808451,105078,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,835.99,1114,,"-6,09",,"53,49",,2,147
6,4808953,"105,58",12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,836.66,1107,,"-13,51",,"-14,34",,2,147
6,4809455,106082,12.16,730.09,731.87,2843.2,2.05,23.25,2,0,0,837.78,1096,,"-22,31",,"-17,85",,2,147
6,4809957,106584,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,839.82,1076,"1084,555556","-40,49",-19072,"-36,79",-3,2,147
6,4810459,107086,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,839.47,1079,,"5,78",,"89,14",,2,147
6,4810960,107587,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,840.56,1069,,"-20,28",,"-52,87",,2,147
6,4811461,108088,12.3,730.09,731.87,2843.2,2.05,23.25,2,0,0,842.56,1049,,"-40,57",,"-41,14",,2,147
6,4811963,"108,59",12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,842.05,1054,,"9,65",,"96,95",,2,147
6,4812464,109091,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,843.51,1040,,"-28,4",,"-77,18",,2,147
6,4812965,109592,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,844.72,1028,,"-24,34",,"8,23",,2,147
6,4813466,110093,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,846.8,1008,,"-38,61",,"-27,55",,2,147
6,4813968,110595,12.06,730.09,731.87,2843.2,2.05,23.25,2,0,0,847.14,1005,,"-6,24",,"67,3",,2,147
6,4814469,111096,12.2,730.09,731.87,2843.2,2.05,23.25,2,0,0,847.71,999,"998,5555556","-11,88",-19060,"-11,18",3,2,147
6,4814971,111598,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,848.96,987,,"-23,17",,"-21,79",,2,147
6,4815472,112099,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,849.9,978,,"-18,26",,"9,96",,2,147
6,4815973,"112,6",12.31,730.09,731.87,2843.2,2.05,23.25,2,0,0,850.33,973,,"-10,12",,"16,47",,2,147
6,4816474,113101,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,850.84,969,,"-7,89",,"4,4",,2,147
6,4816976,113603,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,852.92,948,,"-42,6",,"-70,4",,2,147
6,4817477,114104,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,853.32,945,,"-5,94",,"72,59",,2,147
6,4817978,114605,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,853.74,940,,"-9,69",,"-7,27",,2,147
6,4818480,115107,12.4,730.09,731.87,2843.2,2.05,23.25,2,0,0,855.5,923,,"-35,34",,"-53,33",,2,147
6,4818981,115608,12.05,730.09,731.87,2843.2,2.05,23.25,2,0,0,856.03,918,917,"-9,9",-18075,"50,38",218,2,147
6,4819482,116109,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,856.51,914,,"-7,72",,"4,21",,2,147
6,4819983,"116,61",12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,858.09,898,,"-33,26",,"-53,1",,2,147
6,4820485,117112,12.34,730.09,731.87,2843.2,2.05,23.25,2,0,0,858.98,890,,"-15,84",,"34,5",,2,147
6,4820986,117613,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,860.31,877,,"-25,19",,"-18,12",,2,147
6,4821488,118115,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,861.32,867,,"-20,28",,"9,96",,2,147
6,4821990,118617,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,862.08,860,,"-14,17",,"12,38",,2,147
6,4822491,119118,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,863.56,846,,"-26,92",,"-24,53",,2,147
6,4822993,"119,62",12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,864.32,839,,"-14,55",,"25,72",,2,147
6,4823494,120121,12.34,730.09,731.87,2843.2,2.05,23.25,2,0,0,865.19,830,"832,4444444","-17,24",-18736,"-5,15",-146,2,147
6,4823995,120622,12.22,730.09,731.87,2843.2,2.05,23.25,2,0,0,865.54,827,,"-6,24",,"22,88",,2,147
6,4824502,121129,12.14,730.09,731.87,2843.2,2.05,23.25,2,0,0,865.92,823,,"-7,68",,"-2,76",,2,147
6,4825004,121631,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,867.98,804,,"-38,54",,"-62,6",,2,147
6,4825506,122133,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,868.76,796,,"-15,44",,"44,59",,2,147
6,4826008,122635,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,869.26,791,,"-10,4",,"10,5",,2,147
6,4826509,123136,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,869.88,785,,"-11,88",,"-2,94",,2,147
6,4827010,123637,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,872.08,765,,"-38,68",,"-51,84",,2,147
6,4827511,124138,12.35,730.09,731.87,2843.2,2.05,23.25,2,0,0,873,756,,"-18,71",,"41,53",,2,147
6,4828012,124639,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,873.93,747,"751,7777778","-17,82",-17855,"1,76",195,2,147
6,4828514,125141,12.17,730.09,731.87,2843.2,2.05,23.25,2,0,0,874.17,745,,"-3,87",,"26,99",,2,147
6,4829015,125642,12.23,730.09,731.87,2843.2,2.05,23.25,2,0,0,874.8,739,,"-12,17",,"-16,84",,2,147
6,4829517,126144,12.06,730.09,731.87,2843.2,2.05,23.25,2,0,0,876.49,723,,"-32,45",,"-41,14",,2,147
6,4830019,126646,11.99,730.09,731.87,2843.2,2.05,23.25,2,0,0,877.32,715,,"-15,21",,"32,79",,2,147
6,4830520,127147,12.24,730.09,731.87,2843.2,2.05,23.25,2,0,0,878.24,706,,"-18,71",,"-7,28",,2,147
6,4831021,127648,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,879.31,696,,"-19,42",,"-1,37",,2,147
6,4831523,"128,15",12.31,730.09,731.87,2843.2,2.05,23.25,2,0,0,880.47,685,,"-22,87",,"-7,18",,2,147
6,4832025,128652,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,881.14,679,,"-11,88",,"21,76",,2,147
6,4832526,129153,12.17,730.09,731.87,2843.2,2.05,23.25,2,0,0,882.54,666,"669,1111111","-24,86",-18313,"-24,81",-102,2,147
6,4833027,129654,12.35,730.09,731.87,2843.2,2.05,23.25,2,0,0,883.23,659,,"-14,55",,"21,42",,2,147
6,4833528,130155,12.16,730.09,731.87,2843.2,2.05,23.25,2,0,0,883.37,658,,"-1,94",,"24,45",,2,147
6,4834029,130656,12.54,730.09,731.87,2843.2,2.05,23.25,2,0,0,885.4,639,,"-38,54",,"-74,24",,2,147
6,4834531,131158,12.17,730.09,731.87,2843.2,2.05,23.25,2,0,0,885.86,634,,"-10,14",,"57,6",,2,147
6,4835032,131659,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,886.99,624,,"-19,23",,"-17,48",,2,147
6,4835533,"132,16",12.18,730.09,731.87,2843.2,2.05,23.25,2,0,0,888.47,610,,"-29,11",,"-20,53",,2,147
6,4836035,132662,12.39,730.09,731.87,2843.2,2.05,23.25,2,0,0,889.96,596,,"-26,92",,"4,2",,2,147
6,4836536,133163,12.33,730.09,731.87,2843.2,2.05,23.25,2,0,0,890.32,593,,"-6,09",,"42,27",,2,147
6,4837037,133664,12.05,730.09,731.87,2843.2,2.05,23.25,2,0,0,892.1,576,"579,5555556","-33,07",-19853,"-52,51",-341,2,147
6,4837538,134165,12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,892.35,574,,"-4,16",,"60,12",,2,147
6,4838039,134666,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,894.37,555,,"-36,75",,"-63,04",,2,147
6,4838540,135167,12.23,730.09,731.87,2843.2,2.05,23.25,2,0,0,894.75,551,,"-8,32",,"59,12",,2,147
6,4839041,135668,12.53,730.09,731.87,2843.2,2.05,23.25,2,0,0,896.33,537,,"-27,67",,"-38,25",,2,147
6,4839543,"136,17",12.46,730.09,731.87,2843.2,2.05,23.25,2,0,0,896.49,535,,"-3,85",,"45,89",,2,147
6,4840044,136671,12.47,730.09,731.87,2843.2,2.05,23.25,2,0,0,898.28,518,,"-35,34",,"-65,47",,2,147
6,4840546,137173,12.34,730.09,731.87,2843.2,2.05,23.25,2,0,0,898.72,514,,"-7,71",,"53,25",,2,147
6,4841048,137675,12.2,730.09,731.87,2843.2,2.05,23.25,2,0,0,900.65,496,,"-36,51",,"-58,43",,2,147
6,4841549,138176,12.19,730.09,731.87,2843.2,2.05,23.25,2,0,0,900.88,494,"494,2222222","-4,06",-18913,"65,83",208,2,147
6,4842050,138677,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,901.66,487,,"-13,49",,"-18,17",,2,147
6,4842552,139179,12.2,730.09,731.87,2843.2,2.05,23.25,2,0,0,902.73,477,,"-20,79",,"-15,18",,2,147
6,4843054,139681,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,903.24,473,,"-7,92",,"25,48",,2,147
6,4843555,140182,12.27,730.09,731.87,2843.2,2.05,23.25,2,0,0,905.2,454,,"-36,61",,"-55,28",,2,147
6,4844056,140683,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,905,456,,"4,15",,"84,56",,2,147
6,4844558,141185,12.39,730.09,731.87,2843.2,2.05,23.25,2,0,0,906.74,440,,"-30,77",,"-67,15",,2,147
6,4845059,141686,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,908.24,426,,"-28,4",,"4,81",,2,147
6,4845560,142187,12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,908.9,420,,"-11,79",,"32,63",,2,147
6,4846061,142688,12.21,730.09,731.87,2843.2,2.05,23.25,2,0,0,910.15,409,"412,5555556","-22,31",-18100,"-21,35",180,2,147
6,4846562,143189,12.17,730.09,731.87,2843.2,2.05,23.25,2,0,0,911.41,397,,"-23,39",,"-2,1",,2,147
6,4847063,"143,69",12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,911.74,394,,"-6,24",,"35,66",,2,147
6,4847564,144191,12.28,730.09,731.87,2843.2,2.05,23.25,2,0,0,912.01,392,,"-3,86",,"4,59",,2,147
6,4848065,144692,12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,913.45,379,,"-27,03",,"-48,16",,2,147
6,4848566,145193,12.23,730.09,731.87,2843.2,2.05,23.25,2,0,0,914.54,369,,"-19,8",,"14,31",,2,147
6,4849067,145694,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,914.82,366,,"-5,8",,"27,08",,2,147
6,4849568,146195,12.32,730.09,731.87,2843.2,2.05,23.25,2,0,0,915.6,359,,"-14,55",,"-18,19",,2,147
6,4850070,146697,12.25,730.09,731.87,2843.2,2.05,23.25,2,0,0,916.85,348,,"-21,78",,"-14,32",,2,147
6,4850572,147199,12.31,730.09,731.87,2843.2,2.05,23.25,2,0,0,917.19,344,"337,7777778","-7,72",-16577,"27,14",338,2,147
6,4851073,"147,7",12.26,730.09,731.87,2843.2,2.05,23.25,2,0,0,918.86,329,,"-30,43",,"-46,05",,2,147
6,4851574,148201,12.22,730.09,731.87,2843.2,2.05,23.25,2,0,0,919.92,320,,"-18,26",,"24,69",,2,147
6,4852075,148702,12.24,730.09,731.87,2843.2,2.05,23.25,2,0,0,921.7,303,,"-33,53",,"-30,13",,2,147
6,4852577,149204,12.18,730.09,731.87,2843.2,2.05,23.25,2,0,0,921.88,302,,"-2,03",,"63,9",,2,147
6,4853079,149706,12.29,730.09,731.87,2843.2,2.05,23.25,2,0,0,924.03,282,,"-39,6",,"-74,41",,2,147
6,4853581,150208,12.36,730.09,731.87,2843.2,2.05,23.25,2,0,0,923.7,285,,"5,79",,"87,64",,3,151
7,4854583,"151,21",12.05,730.09,731.87,2843.2,2.05,23.25,1,0,0,926.56,259,,"-52,74",,"-118,72",,3,151
7,4855585,152212,12.23,730.09,731.87,2843.2,2.05,23.25,1,0,0,928.38,243,,"-15,83",,"36,51",,3,151
7,4856587,153214,12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,929.05,237,"247,2222222","-6,09",-15055,"9,88",253,3,151
7,4857588,154215,12.31,730.09,731.87,2843.2,2.05,23.25,1,0,0,929.29,235,,"-1,96",,"4,04",,3,135
7,4858590,155217,12.32,730.09,731.87,2843.2,2.05,23.25,1,0,0,929.54,232,,"-3,05",,"-1,11",,3,135
7,4859592,156219,12.28,730.09,731.87,2843.2,2.05,23.25,1,0,0,930,228,,"-3,94",,"-0,89",,3,135
7,4860593,"157,22",12.22,730.09,731.87,2843.2,2.05,23.25,1,0,0,930.51,224,,"-3,99",,"-0,05",,3,135
7,4861594,158221,12.27,730.09,731.87,2843.2,2.05,23.25,1,0,0,930.9,220,,-4,,"-0,01",,3,135
7,4862595,159222,12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,931.18,218,,"-2,03",,2,,3,135
7,4863597,160224,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,931.56,214,,"-3,96",,"-1,91",,3,135
7,4864599,161226,12.12,730.09,731.87,2843.2,2.05,23.25,1,0,0,932.03,210,,"-4,01",,"-0,05",,3,135
7,4865600,162227,12.26,730.09,731.87,2843.2,2.05,23.25,1,0,0,932.34,207,"206,3333333","-2,96",-4537,"1,04",1167,3,135
7,4866601,163228,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,932.78,203,,"-3,97",,"-1,01",,3,135
7,4867602,164229,12.15,730.09,731.87,2843.2,2.05,23.25,1,0,0,933.04,201,,"-2,01",,"1,97",,3,135
7,4868603,"165,23",12.36,730.09,731.87,2843.2,2.05,23.25,1,0,0,933.79,194,,"-7,11",,"-5,18",,3,135
7,4869605,166232,12.09,730.09,731.87,2843.2,2.05,23.25,1,0,0,934.2,190,,"-4,01",,"3,10",,3,135
7,4870607,167234,12.23,730.09,731.87,2843.2,2.05,23.25,1,0,0,934.63,187,,"-2,94",,"1,05",,3,135
7,4871609,168236,12.21,730.09,731.87,2843.2,2.05,23.25,1,0,0,934.87,184,,"-3,05",,"-0,11",,3,135
7,4872610,169237,12.24,730.09,731.87,2843.2,2.05,23.25,1,0,0,935.6,178,,"-5,88",,"-2,78",,3,135
7,4873611,170238,12.17,730.09,731.87,2843.2,2.05,23.25,1,0,0,935.95,175,,"-3,05",,"2,88",,3,135
7,4874613,"171,24",12.6,730.09,731.87,2843.2,2.05,23.25,1,0,0,936.48,170,"170,3333333","-5,01",-3994,"-1,97",60,3,135
